source,event,date,replicate,window_idx,t_start_s,t_end_s,dop_mean,dop_std,dop_min,dop_max,step_mean,step_std,step_max,step_rms,step_p95,cum_arc,theta_mean,theta_std,theta_max,theta_rms,psd_peak_freq,psd_peak_power,bp_low,bp_mid,bp_high,s1_std,s2_std,s3_std,s1_range,s2_range,s3_range
SP-PURE,TAP,310326,3,10,30.0001,36.0001,1.0,9.295028815195127e-17,0.9999999999999998,1.0000000000000002,0.020283183629857572,0.02506578324362347,0.47226054850859756,0.032244395292497535,0.047664597664447896,166.0787075612738,2.3973657233641545,0.5048233598713838,5.580031579241554,2.449940618919807,5.59634670487214,2.926731594143912e-06,1.2989949277668638e-05,1.1914454255293154e-06,2.5752988686991795e-08,0.019130906277739546,0.01825928046625136,0.0075515187632898655,0.10581242968712437,0.10574267502458828,0.033588433153558195
SP-PURE,TAP,310326,3,11,33.0001,39.0001,1.0,8.444608279624336e-17,0.9999999999999998,1.0000000000000002,0.019008043824791467,0.021178566067482786,0.47226054850859756,0.028457642044272157,0.03945295250263654,154.85853304057608,2.5957300766770848,0.35918120721742763,5.224851807280844,2.6204628924264872,5.5883404864304165,9.012068549286703e-07,4.667110740459228e-06,6.278959287373734e-07,2.1286208658573566e-08,0.018433794131143384,0.038351392792124496,0.012592437293341838,0.10278248588064218,0.10192538375507645,0.03311610216573313
SP-PURE,TAP,310326,3,12,36.0001,42.0001,1.0,8.348370891338728e-17,0.9999999999999998,1.0000000000000002,0.020214649770258036,0.023598553421462557,0.5177971876966088,0.03107287867127562,0.041892868913175604,165.25476187185944,2.8329147095130436,0.26810634152769147,4.9737785713584035,2.8455731868540535,5.604375896680925,5.044744135937371e-07,2.614067286216834e-06,5.66193649575218e-07,2.2579412458829246e-08,0.00994737821571589,0.005843970819115291,0.0014177623025000746,0.08742691251457432,0.06846889414586349,0.013555790814331559
SP-PURE,TAP,310326,3,13,39.0001,45.0001,1.0,7.857120468245547e-17,0.9999999999999998,1.0000000000000002,0.022296990576020435,0.029474838804989394,0.5177971876966088,0.03695838079958662,0.052437879456250225,183.92787526159256,2.8857456235538517,0.31890625365717556,4.9737785713584035,2.903313452330262,5.7025547445491895,5.771912858046064e-07,3.2383771892970366e-06,8.220763585273759e-07,2.3047975947076102e-08,0.012677798809392498,0.0071590744374676,0.001931707389584961,0.08742691251457432,0.07013068004523049,0.013555790814331559
SP-PURE,TAP,310326,3,14,42.0001,48.0001,1.0,7.198863025653224e-17,0.9999999999999998,1.0000000000000002,0.021988975986806145,0.03019202112806957,0.43842997140618845,0.03735067877222764,0.05836379563184364,176.59346615004014,2.9411772526809754,0.1975010253719765,4.442410248336453,2.9478009238601905,5.58035714289847,2.360614731301251e-07,1.7048298956132418e-06,8.38951957335687e-07,4.3914463004886074e-08,0.009661475267087804,0.006802371746492313,0.0014877399701313638,0.08058578800958999,0.06711189595633499,0.010918132339859943
SP-PURE,TAP,310326,3,15,45.0001,51.0001,1.0,7.584612600394595e-17,0.9999999999999998,1.0000000000000002,0.020081854015873018,0.024469976920756798,0.43842997140618845,0.03165534127469179,0.04195014818775999,157.42165363042858,2.952110936555368,0.08811117770760835,3.996763663773919,2.953425563877788,5.448047419792334,9.271623434120244e-08,7.525594129473266e-07,5.777025314089732e-07,3.124344486378243e-08,0.005448557538687965,0.00549051981499004,0.0005733680684623037,0.0721326815930304,0.06711189595633499,0.009119559900160112
SP-PURE,TAP,310326,3,16,48.0001,54.0001,1.0,7.915612475190917e-17,0.9999999999999998,1.0000000000000002,0.020054345095147204,0.033609129978323854,0.8801106075914935,0.03913758264245663,0.03837679966541599,156.40383739705305,2.974405262595108,0.22524246283323618,5.2511897357536075,2.982921526493222,5.417822468803567,3.1993029960562253e-07,1.7017966548987842e-06,9.7414645824087e-07,7.117793185254457e-08,0.009379438647031864,0.010494779403580415,0.0007046280545713603,0.07634518728583561,0.12827827957376686,0.018164154828670287
SP-PURE,TAP,310326,3,17,51.0001,57.0001,1.0,8.765548116012024e-17,0.9999999999999998,1.0000000000000002,0.023074400637454095,0.04183075134088372,0.8801106075914935,0.04777279270171032,0.05026323808567231,179.17272094983105,3.005027654693557,0.2832403274514704,5.2511897357536075,3.0183466150473626,5.455656424603466,5.397895167877479e-07,2.783384882445508e-06,1.68613230901216e-06,9.175241726557388e-08,0.012409957505562863,0.012474169324979904,0.0009662307763731268,0.07661156983203654,0.12827827957376686,0.019236786766302916
SP-PURE,TAP,310326,3,18,54.0001,60.0001,1.0,8.42792054642763e-17,0.9999999999999998,1.0000000000000002,0.024686764295173556,0.03744392116437436,0.7485010857033043,0.044849565923533063,0.0709763865275738,194.03796736006416,2.494245977735,1.3594461490234366,6.102051959663276,2.8406613366506543,5.5095204513359155,6.312017688682105e-06,2.882072632111097e-05,3.1322088456616327e-06,9.51097409677229e-08,0.024432748899531793,0.03275689917097561,0.007879646589462153,0.08807359024395267,0.14335328392842472,0.024188046519240558
SP-PURE,TAP,310326,3,19,57.0001,63.0001,1.0,8.150792963885501e-17,0.9999999999999998,1.0000000000000002,0.021581171611150876,0.028238759939320464,0.735232408045854,0.03554116670876907,0.0478978032931998,170.1891193255358,1.2396937365122143,1.460687731477802,6.102051959663276,1.9158416451359914,5.4632867132899445,5.772486368090917e-06,2.5800687557327082e-05,3.3791032056709264e-06,8.744018200852691e-08,0.025186876864146175,0.021003503292934888,0.005383946123307341,0.08807359024395267,0.12708929836719127,0.02227869549553818
SP-PURE,TAP,310326,3,20,60.0001,66.0001,1.0,7.986583477474783e-17,0.9999999999999998,1.0000000000000002,0.018154416138702997,0.0205096089496696,0.42897481648497454,0.027390269889242914,0.03331599793253704,143.74666698625032,1.0080642299071574,0.7974060247292878,5.359926815625837,1.285320917083697,5.47861150072031,1.9083217406583543e-06,8.190845333589579e-06,1.2543967922052564e-06,4.877449512569787e-08,0.013843286172369367,0.0136907126937794,0.004465523415705876,0.09055083722727578,0.0777527034432107,0.01953095477031741
SP-PURE,TAP,310326,3,21,63.0001,69.0001,1.0,7.214346241307979e-17,0.9999999999999998,1.0000000000000002,0.02086615199063707,0.031579600115953434,0.5376178185810859,0.03785059368596341,0.039207989964150224,161.81700868739046,1.7043053701950377,0.7270007608790375,5.849377462715818,1.8528861004374617,5.4028354080169345,3.88677785086065e-06,2.0547187689349077e-05,3.588847660430346e-06,9.611110355149818e-08,0.0175295734449611,0.010516185327943793,0.004966740235907529,0.09563773943081408,0.09776879285176268,0.028566640803763366
SP-PURE,TAP,310326,3,22,66.0001,72.0001,1.0,7.794735602144895e-17,0.9999999999999998,1.0000000000000002,0.021602529478101543,0.03250219078297951,0.5925779350557958,0.03902642291506415,0.0422193706437643,166.4258870992943,2.0235692755337844,0.5672596280307189,5.915419560858339,2.1015746711639522,5.4028354079638365,4.9868372440084376e-06,2.668705121987167e-05,2.852455744274667e-06,7.849365467788557e-08,0.0165916338001392,0.005390888489992296,0.004342314933089411,0.12049952236425082,0.09776879285176268,0.028887596613621613
SP-PURE,TAP,310326,3,23,69.0001,75.0001,1.0,8.478451986853825e-17,0.9999999999999998,1.0000000000000002,0.019042679805568785,0.022135436518267736,0.5925779350557958,0.029199335677917028,0.03757025642058988,147.5045977739358,2.1331654673058154,0.4232314990607684,5.915419560858339,2.1747459191140606,5.387931034567923,2.8588092758103275e-06,1.2217062019869097e-05,9.409633564172261e-07,3.527928736507678e-08,0.013066116312818761,0.0026393376941715174,0.003257874771024683,0.11943236718606337,0.07274828470148245,0.02833081980109098
SP-PURE,TAP,310326,3,24,72.0001,78.0001,1.0,8.298137074196123e-17,0.9999999999999998,1.0000000000000002,0.018458311030785064,0.01658079148583505,0.27048191212229755,0.02481193044496824,0.03666586599935417,141.7598287164293,2.071190476346696,0.5562995281848451,6.546235879069681,2.144597667248553,5.278716216162627,4.028893525939957e-06,1.4749581912770429e-05,5.588545608340168e-07,2.152466693948117e-08,0.01198875664571854,0.006746399260727006,0.0016422811855142452,0.09817092976959499,0.07890790466811645,0.011124056965014839
SP-PURE,TAP,310326,3,25,75.0001,81.0001,1.0,7.949417363889606e-17,0.9999999999999998,1.0000000000000002,0.01978203875321219,0.02172113447121907,0.33860430609870606,0.029379188891975393,0.039380424668559864,152.81624936856417,2.063173303568723,0.7229509478975572,6.546235879069681,2.1861706597666744,5.4028354079638365,7.387882514659138e-06,3.242020302808665e-05,1.9167725238628093e-06,3.340165215451129e-08,0.0156772550866314,0.008892275488539639,0.0020372206077331634,0.09988767277022667,0.07973767379189758,0.011270506556471327
SP-PURE,TAP,310326,3,26,78.0001,84.0001,1.0,7.714691801001324e-17,0.9999999999999998,1.0000000000000002,0.02121441221598607,0.02802339265713085,0.5847369300751166,0.03514771431665954,0.04166486426158457,167.02106737645835,2.166672342451354,0.6140706090048025,6.675183243135062,2.2520106021924424,5.556543385479274,4.800992914070539e-06,2.4288186223928824e-05,2.1659075649984445e-06,3.5125961971343956e-08,0.017180128032531633,0.007789949582891415,0.0042060109380138945,0.11266629727709032,0.12353582725320661,0.02893867275666062
SP-PURE,TAP,310326,3,27,81.0001,87.0001,1.0,7.137721013056523e-17,0.9999999999999998,1.0000000000000002,0.019571059680841846,0.02421388074716521,0.5847369300751166,0.031134199810963686,0.03833100143028101,156.47062214833056,2.111468082582753,0.4166535881428411,6.675183243135062,2.152184396439578,5.572396576267858,1.8599270897502007e-06,9.95775386392316e-06,1.586503382809861e-06,3.967861439569563e-08,0.01372604030040145,0.005131769326844624,0.003932109936563349,0.11266629727709032,0.12353582725320661,0.02893867275666062
SP-PURE,TAP,310326,4,0,0.0001,6.0001,1.0,8.512706859920735e-17,0.9999999999999998,1.0000000000000002,0.019235356525338008,0.020258778570538327,0.32697896463401904,0.027935945479381337,0.03959271087097643,155.65250500303515,0.8878407119918583,1.144280471065562,6.950656407107588,1.448322797698163,5.604375896698779,1.169835665403862e-05,4.576825615384582e-05,1.0014985538862514e-06,4.502053501593684e-08,0.019247086858166035,0.010767428530172585,0.0021799559482555014,0.10868896653745133,0.077043896121791,0.01285641944405691
SP-PURE,TAP,310326,4,1,3.0001,9.0001,1.0,8.56099958375094e-17,0.9999999999999998,1.0000000000000002,0.019842872615726176,0.02099422101319613,0.3519553553161948,0.028887660161301773,0.039363234412293044,155.92529301437628,0.8139959590970636,1.128332479660545,6.950656407107588,1.3913028448484042,5.440459610027882,1.4452414306189147e-05,5.751170497274812e-05,8.63965411798457e-07,3.019734720392704e-08,0.018653626328073603,0.011621037333559119,0.002096117436865614,0.1066643493679402,0.07795829403550128,0.010354497300400167
SP-PURE,TAP,310326,4,2,6.0001,12.0001,1.0,8.417473318039594e-17,0.9999999999999998,1.0000000000000002,0.018913482956775748,0.016237472333576943,0.3519553553161948,0.02492740149594264,0.03811063076521731,145.93643449448166,0.6176120047199939,0.8055133488889215,6.824205351622095,1.0150351440282719,5.2930216802190735,7.666968793132452e-06,3.0450107502949442e-05,5.165859326254796e-07,2.0285216512125946e-08,0.012885541552111914,0.011891582932909133,0.0022496470184740327,0.1035796754054027,0.07652374194345751,0.009662755993449124
SP-PURE,TAP,310326,4,3,9.0001,15.0001,1.0,8.003912549850271e-17,0.9999999999999998,1.0000000000000002,0.019820067811902098,0.01874677746733388,0.3603661145007686,0.02728143605967499,0.03927914458327437,154.1208473053507,0.5716697377338407,0.72694009407749,5.854877939061734,0.9247962961744971,5.402835408023571,4.958303514501427e-06,2.2372239402978868e-05,1.231940489283792e-06,2.1595470808500658e-08,0.013283962892770543,0.004687806589201857,0.0028069525343262956,0.10073595425302498,0.09917612713920249,0.021402620752594248
SP-PURE,TAP,310326,4,4,12.0001,18.0001,1.0,8.916185746057583e-17,0.9999999999999998,1.0000000000000002,0.020738776699789227,0.020246581340374385,0.3603661145007686,0.02898311430775024,0.04207534116043793,162.13575623895218,0.7307634662358399,1.003124575518901,5.854877939061734,1.241077820926228,5.463286713283158,6.937243808108745e-06,2.521381666146801e-05,9.178357282227848e-07,2.11700870397606e-08,0.01898486556447515,0.008657129366178792,0.004146507382560901,0.10342834861661779,0.09917612713920249,0.025450273839427107
SP-PURE,TAP,310326,4,5,15.0001,21.0001,1.0,9.363365508932026e-17,0.9999999999999998,1.0000000000000002,0.020331770434194804,0.023232819595695595,0.4404687791587292,0.03087304318260406,0.04190566887501398,158.70980000932465,0.7649157405217482,1.0343365273428828,6.964470114236842,1.286447877643579,5.548650568176269,7.337733488102618e-06,3.0361908266437283e-05,2.197097043569254e-06,2.522383809650195e-08,0.0199346767582289,0.008708962703038732,0.004819917229825349,0.1075771881659078,0.11809961433995822,0.02554622243057414
SP-PURE,TAP,310326,4,6,18.0001,24.0001,1.0,8.6991686657161e-17,0.9999999999999998,1.0000000000000002,0.01862859681761192,0.021880836129257203,0.4404687791587292,0.028736659672073027,0.034179902976447886,143.10488075289476,0.5898418033680056,0.7842094240564512,6.964470114236842,0.9812735468661999,5.440459610034612,4.52797153883307e-06,2.2312179189318917e-05,2.45631185331171e-06,2.507658081504459e-08,0.014578141350313614,0.007977489298095889,0.003914882278744156,0.1075771881659078,0.11809961433995822,0.025528390186251304
SP-PURE,TAP,310326,4,7,21.0001,27.0001,1.0,8.74911882679969e-17,0.9999999999999998,1.0000000000000002,0.01773171927422807,0.016769666620342304,0.30393237028737863,0.02440564662076082,0.03406265748094589,135.434871816554,0.5187019565723461,0.7085640203584757,5.798386133506045,0.8781313630081472,5.25033602152363,4.664061363242749e-06,1.643741300481384e-05,6.552706529183841e-07,1.8058628863558067e-08,0.0129695661565911,0.004187818451659079,0.002823798659704981,0.10107186713161714,0.08332893365192728,0.023196992677986472
SP-PURE,TAP,310326,4,8,24.0001,30.0001,1.0,8.504978513461361e-17,0.9999999999999998,1.0000000000000002,0.01995195334804624,0.0265503251945919,0.5323460770110126,0.03321144697752862,0.04367377364531543,156.5430259687708,0.6727564274553196,0.9514029123534914,6.581099787363794,1.165233329559857,5.410318559559279,7.857519818170306e-06,3.0022353591118853e-05,2.608059866556968e-06,2.6760346080796872e-08,0.01762238467831262,0.008777132887906254,0.004439278552435753,0.10262104822614887,0.12238999702899794,0.0270591505298704
SP-PURE,TAP,310326,4,9,27.0001,33.0001,1.0,7.667683558201767e-17,0.9999999999999998,1.0000000000000002,0.019270517477535897,0.02431003939103946,0.5323460770110126,0.031021458041908777,0.04216884751100492,154.0677872328995,0.7331602541807701,0.8946291812431119,6.581099787363794,1.1566699314161026,5.5565433855073545,6.862417681173868e-06,2.9532332361353375e-05,2.345827472042509e-06,2.7914596271962618e-08,0.017372179538562193,0.008201798093641938,0.004451916490149914,0.0999624664729456,0.12238999702899794,0.024574610522782758
SP-PURE,TAP,310326,4,10,30.0001,36.0001,1.0,7.15384337996885e-17,0.9999999999999998,1.0000000000000002,0.016645192286466323,0.012906803776376392,0.19388646399549248,0.02106295349601574,0.03323442834790764,132.47908540798545,0.5986895481569787,0.6375761352850193,5.361642332126843,0.8746041981132886,5.556543385479274,3.0335912893658015e-06,1.0683398348516092e-05,3.2275925872306366e-07,1.5357542697292266e-08,0.012486069929884467,0.007964565759138155,0.0032774647352969907,0.09504346045131368,0.060142032545353497,0.02123840348192385
SP-PURE,TAP,310326,4,11,33.0001,39.0001,1.0,7.738189437090771e-17,0.9999999999999998,1.0000000000000002,0.0185062195994834,0.02720806455498307,0.9228115398247144,0.03290530262271462,0.033370041343782096,146.6062716671075,0.5916534473537209,0.6290142168119162,6.728624325188908,0.8635465747237091,5.5251060820488185,3.923518016976105e-06,1.589519756004897e-05,2.231793412437198e-06,2.7434182203263507e-08,0.011719123406221147,0.008493301381708944,0.003590605228363464,0.10303531975338698,0.12451226193985135,0.026923101033066832
SP-PURE,TAP,310326,4,12,36.0001,42.0001,1.0,8.270591837487349e-17,0.9999999999999998,1.0000000000000002,0.02001880285335452,0.02908424860530249,0.9228115398247144,0.035307874257968504,0.040135337075384296,157.54797845590008,1.2787154566928993,1.251171967482526,6.728624325188908,1.7890065710889453,5.455656424576396,6.811447902433183e-06,2.911438237759892e-05,2.0188646299441366e-06,2.7104196172482486e-08,0.01879435038077467,0.022824203660533376,0.00782059348519329,0.10303531975338698,0.12451226193985135,0.026923101033066832
SP-PURE,TAP,310326,4,13,39.0001,45.0001,1.0,8.378248028306915e-17,0.9999999999999998,1.0000000000000002,0.01872793821996576,0.01947880498680389,0.42047992304446513,0.027021463944146153,0.03814987904304503,149.01820441626757,2.278730972967898,1.2467151672567596,5.495860336380928,2.5974821569033493,5.540780141872242,3.6554200392596174e-06,1.3827504743414582e-05,8.966428061909978e-07,2.6141170061016975e-08,0.01695031489698471,0.02651904068112788,0.00783674638562091,0.0973376659438723,0.09527877578391475,0.025229081843861634
SP-PURE,TAP,310326,4,14,42.0001,48.0001,1.0,8.041564818058673e-17,0.9999999999999998,1.0000000000000002,0.017411646688178056,0.016535649255675595,0.42047992304446513,0.02401235383507137,0.03287353883762,139.9025811395107,1.5550275520842796,1.3552754880743043,4.627465138094874,2.0627366134134215,5.572396576324341,1.2706468181155914e-06,4.420922461031043e-06,5.796170025339791e-07,2.2879085529798617e-08,0.01220424953405452,0.021526610816888853,0.006525747679340363,0.08167874152648119,0.05609147405085915,0.01911923706566132
SP-PURE,TAP,310326,4,15,45.0001,51.0001,1.0,7.457275572125215e-17,0.9999999999999998,1.0000000000000002,0.017026234357401637,0.01306463195305212,0.19134521414146202,0.02146106391728692,0.033166436087385766,137.53792113909043,0.5437462414333344,0.5875395250910612,5.3110777890602305,0.8005389863192846,5.572396576324341,3.6915509567551992e-06,1.4509703300804941e-05,1.111806139442479e-07,1.9176561484720913e-08,0.01113446424220304,0.007710104619395976,0.002853015540885049,0.09396313746524354,0.056505272767688186,0.019536351019933118
SP-PURE,TAP,310326,4,16,48.0001,54.0001,1.0,7.332730289754588e-17,0.9999999999999998,1.0000000000000002,0.018272682136233554,0.015544268320990656,0.19134521414146202,0.0239898976672845,0.039207366922806006,151.40744418083122,0.7593726512736757,0.7813005972195595,5.3110777890602305,1.0895308378921873,5.7025547445491895,6.493985011305542e-06,2.6308707151060706e-05,2.71414331140105e-07,2.1067230351276015e-08,0.015759644133539218,0.006298149658283497,0.003653943530594056,0.09438896919001588,0.056505272767688186,0.019662735696306277
SP-PURE,TAP,310326,4,17,51.0001,57.0001,1.0,7.301053141702294e-17,0.9999999999999998,1.0000000000000002,0.01846610670621779,0.01634905595588032,0.22754753214092233,0.02466351004082605,0.040547748815864926,155.15222854564186,0.8314830414219367,0.7778268286455978,5.269942833135859,1.138586238953002,5.812872023796028,4.991126078393917e-06,2.0311016890537914e-05,7.654299737453775e-07,2.0934832296371397e-08,0.016009990147501436,0.007915494884613789,0.0038886927133287767,0.0893482809107018,0.07022587894841237,0.018775034095255494
SP-PURE,TAP,310326,4,18,54.0001,60.0001,1.0,7.914840310484939e-17,0.9999999999999998,1.0000000000000002,0.016932262094385447,0.014028965697099282,0.22754753214092233,0.021988937631530783,0.033764909129874184,140.84255610109815,0.849107052867674,0.5581237968668075,5.269942833135859,1.0161126708483899,5.7784763313731995,2.5470301504162814e-06,1.101058434651972e-05,6.101007271730957e-07,1.5406705360992626e-08,0.011449817791034832,0.012241258553443145,0.003715079787668461,0.08928505913353779,0.07022587894841237,0.018775034095255494
SP-PURE,TAP,310326,4,19,57.0001,63.0001,1.0,8.241084446162648e-17,0.9999999999999998,1.0000000000000002,0.017015714728373245,0.01540019029856068,0.2895775116003854,0.022949954443293796,0.033297752515211027,140.95818080984395,0.8409571255168063,0.6421390909637238,5.57956199160948,1.0580886064508996,5.761430678460786,3.3055289660474336e-06,1.4152927115291415e-05,8.133861124945901e-07,2.094116670593953e-08,0.012785080389640265,0.011625314345011236,0.004139907908486549,0.09993277940737919,0.07704526542669815,0.026307007222127088
SP-PURE,TAP,310326,4,20,60.0001,66.0001,1.0,8.230708161584642e-17,0.9999999999999998,1.0000000000000002,0.019292021436881548,0.019744098009225712,0.31149882511536736,0.027604555734860287,0.04195572148259215,160.3938662262332,0.7840855677645154,0.9548867078724829,6.5214621394040275,1.2355560701352857,5.769940915838757,9.288937091318063e-06,4.0940171779225235e-05,1.2849639489982678e-06,2.393319105118085e-08,0.01713416568565054,0.011427489102471147,0.003958037702264479,0.10097098904939358,0.12020738721916868,0.02642428585408907
SP-PURE,TAP,310326,4,21,63.0001,69.0001,1.0,8.196100731362669e-17,0.9999999999999998,1.0000000000000002,0.01912765453769612,0.019434249366100043,0.3524775536066223,0.02726824557130889,0.040456442962505806,159.60114946253643,0.7113412875479489,1.1605140900496416,7.058512191654681,1.361175734640506,5.769940915838757,1.2808665992423296e-05,5.6430848349967674e-05,1.2282486577963026e-06,2.184312008633524e-08,0.01842626047264789,0.01469628812690878,0.0022760154352762735,0.1092580912597097,0.07939856327823278,0.009935122751546954
SP-PURE,TAP,310326,4,22,66.0001,72.0001,1.0,8.305596458181474e-17,0.9999999999999998,1.0000000000000002,0.01718643115754198,0.0149510940517519,0.3524775536066223,0.02277956604672839,0.03318404808640483,143.88480165094148,0.5077520386835283,0.9401062667052607,7.058512191654681,1.0684624118263504,5.78703703702768,6.0148758615337114e-06,2.33866364820501e-05,4.0981204214010654e-07,1.6703162778094053e-08,0.01451105872633053,0.010927772248529777,0.0007059613270305858,0.10570713428051448,0.07570856379013483,0.005813702169886192
SP-PURE,TAP,310326,4,23,69.0001,75.0001,1.0,8.615497907087361e-17,0.9999999999999998,1.0000000000000002,0.01788365252887839,0.016292592485204625,0.2818274387628218,0.02419242851932407,0.03410270216913353,149.59675340406773,0.5294356745425639,0.5944061910873473,5.812395345005655,0.7960030486633248,5.7784763313731995,3.736151858210065e-06,1.781405509998944e-05,1.04320755434064e-06,2.136587933359416e-08,0.010971835265920375,0.007779054680860976,0.00295655739681619,0.09426031230082862,0.07311888055636531,0.020098697986442704
SP-PURE,TAP,310326,4,24,72.0001,78.0001,1.0,8.370531578948942e-17,0.9999999999999998,1.0000000000000002,0.019010380878547166,0.018503478458678026,0.2818274387628218,0.02652872586872942,0.03936468458108168,158.1663689095124,0.7266545278817356,0.918118243116692,6.227394641043029,1.170883389255612,5.7529455080560625,8.671806861731161e-06,3.891751930361187e-05,1.2488303474286746e-06,2.2839743192563864e-08,0.016032893873097462,0.010643583892629982,0.0030772935155707515,0.09426031230082862,0.07985490847483648,0.020098697986442704
SP-PURE,TAP,310326,4,25,75.0001,81.0001,1.0,8.440803540838599e-17,0.9999999999999998,1.0000000000000002,0.01831484838555456,0.016868667203614837,0.26940587150656387,0.024899510127955556,0.03866759370817926,152.6725761419828,0.6804512675331542,1.0132625546476328,6.227394641043029,1.2205387876419673,5.795623145491696,8.338364102081063e-06,3.5734625897576044e-05,6.362795125022384e-07,1.7445630190160396e-08,0.017708669237858406,0.011221056890785657,0.0034654141477100616,0.09864051532640677,0.08574143901535705,0.02245063778227374
SP-PURE,TAP,310326,4,26,78.0001,84.0001,1.0,8.311701130441363e-17,0.9999999999999998,1.0000000000000002,0.017227083668079984,0.01441108775578699,0.26940587150656387,0.02246000583285814,0.0334161319164339,143.82892154479978,0.6384521411833335,0.7027396595718669,5.435697793819033,0.9494546675417244,5.812872023734565,2.8660858239420543e-06,1.1371744339214253e-05,2.9916694649894273e-07,1.617440696480014e-08,0.013941486632610701,0.007132618089737756,0.0036725198264392993,0.09873858341015351,0.0639238083650103,0.022538008371811746
SP-PURE,TAP,310326,4,27,81.0001,87.0001,1.0,7.517926193239579e-17,0.9999999999999998,1.0000000000000002,0.01740440262954436,0.018199066700768738,0.6431618902651782,0.0251817247159586,0.033274372642953604,145.01348270936361,0.7890759024835962,0.5626956936733093,6.324602491373659,0.9691579972113878,5.761430678400407,3.086741896706391e-06,1.4903304127115287e-05,1.15032279646647e-06,1.6871791341811063e-08,0.011559738590563135,0.004031388209344573,0.0027212873551638638,0.09585450185098951,0.08786778589884439,0.02248178704855297
SP-PURE,VB,310326,1,0,0.0001,6.0001,1.0,8.134411468101261e-17,0.9999999999999998,1.0000000000000002,0.1990022732272154,0.11129691753725952,1.2485572004479557,0.2280107642259348,0.3848717887763566,1607.540363129446,0.5767304141674333,0.274391801895292,1.113240089725654,0.6386774080653584,84.91847826085979,8.536257696402138e-07,1.6281030434841392e-08,9.766736486902849e-06,1.2657624969490958e-05,0.009151512396848234,0.003671396791153646,0.002132319234180967,0.029144690683824304,0.012451809885755144,0.006855032238165304
SP-PURE,VB,310326,1,1,3.0001,9.0001,1.0,7.977152752102234e-17,0.9999999999999998,1.0000000000000002,0.1998961943719532,0.11353054288479096,1.2485572004479557,0.22988621683803717,0.3897410660476377,1621.7578249396563,0.563217318854446,0.25921193669964343,1.0462283476515157,0.6200036906222177,170.82725947522752,6.278319021459828e-07,1.259996815728565e-08,5.860233236270876e-06,1.4227241840923814e-05,0.009195605130893821,0.003678697701212523,0.0021299209488925682,0.029127962693769743,0.012239289778118084,0.0068002785784953
SP-PURE,VB,310326,1,2,6.0001,12.0001,1.0,7.886635343854118e-17,0.9999999999999998,1.0000000000000002,0.19799384460373537,0.11214591941417855,1.4973296230890085,0.22754838989151194,0.3867773700435782,1628.8953595549308,0.554267286608038,0.25217592214363305,0.9818666171084927,0.6089375343274781,163.2294668589528,7.572692021613658e-07,9.995879036790875e-09,3.969020433004398e-06,1.5159751488164675e-05,0.009207701095347024,0.0036874118825303117,0.002125346183068145,0.028797013871111887,0.012045569962662372,0.006668335099672018
SP-PURE,VB,310326,1,3,9.0001,15.0001,1.0,7.791743747725027e-17,0.9999999999999998,1.0000000000000002,0.2018249883481551,0.1134094271385837,1.4973296230890085,0.23150599146811446,0.3976111337944113,1638.4152554103232,0.5488107680964288,0.24945743846902543,0.9503287202006242,0.6028451482645604,162.06187410565838,8.099531374239939e-07,9.346270010148662e-09,2.682130905281719e-06,1.5979021864314433e-05,0.009231266585501921,0.0036987011012591096,0.0021248706861836933,0.0289826571501125,0.012264298043005245,0.0066364379688987896
SP-PURE,VB,310326,1,4,12.0001,18.0001,1.0,7.713424024569483e-17,0.9999999999999998,1.0000000000000002,0.21229324261534308,0.11870743958707608,1.3099467433718242,0.24322803513052565,0.427758705445827,1643.7865775706014,0.5454417557011566,0.24999882989685715,0.9260264166009133,0.6000051031550965,155.60611263763417,4.602276254451726e-07,8.566326921023838e-09,2.1018753539884366e-06,1.6584642899297423e-05,0.009263540629156203,0.0037056853169540826,0.0021259412907556107,0.0288777375345578,0.01191453422059166,0.006583727400360284
SP-PURE,VB,310326,1,5,15.0001,21.0001,1.0,7.791011534058332e-17,0.9999999999999998,1.0000000000000002,0.21422365541835434,0.11842198585959804,1.0893583866894017,0.24477651291684963,0.4293081961709017,1646.7372392008897,0.541645656216035,0.25223449235438633,0.9318350445038829,0.5974966577571579,157.51008064495676,4.446934180897512e-07,8.551893132031347e-09,2.0837737801532008e-06,1.708047564386065e-05,0.009271340271827265,0.0037066655998423195,0.0021224960863584475,0.028984055769128242,0.012134209043223765,0.00662806968773888
SP-PURE,VB,310326,1,6,18.0001,24.0001,1.0,8.011597090380613e-17,0.9999999999999998,1.0000000000000002,0.20827930533358088,0.1155635232964525,1.0786640162710763,0.23819151317149975,0.41600675414939786,1652.0714499059636,0.5391307847842143,0.25537811386458215,0.9518085655292209,0.5965567736125995,159.55105633847987,6.74711087715573e-07,1.0141262404992798e-08,2.0962810335156405e-06,1.74743982322467e-05,0.009288611385753296,0.00370974559000541,0.0021215367289638075,0.028852156247133165,0.012216160082764993,0.006695379162768966
